_id,text,created_at,coordinates,source,geo
ObjectId(5728f309e6ad0c29540b2ca8),"Good candidate to replace Melania when she becomes ""past due"" during Trump's second year in office.  https://t.co/F9MEaD8Kzi",2016-05-03T18:50:50.000Z,"",Twitter for iPhone,""
ObjectId(5728f309e6ad0c29540b2ca9),RT @JAmy208: Can you imagine having to go to court on charges of RAPE and FRAUD while running for President? What a sleaze #Trump https://t…,2016-05-03T18:50:50.000Z,"",Twitter for Android,""
ObjectId(5728f309e6ad0c29540b2caa),Cruz’s Vice President (from @Truthdig) https://t.co/NHnou4FFX1,2016-05-03T18:50:50.000Z,"",Linkis.com,""
ObjectId(5728f309e6ad0c29540b2cab),"RT @nowthisnews: A KKK leader in Virginia has endorsed — who else? — Donald Trump
https://t.co/V5Hg2ocJ2G",2016-05-03T18:50:50.000Z,"",Twitter Web Client,""
ObjectId(5728f309e6ad0c29540b2cac),"Senhor, pela tua paixão, no abandono da cruz
Tem piedade de nós, Jesus pelo sangue jorrado
Do teu coração, pelo teu sacrifício misericórdia",2016-05-03T18:50:50.000Z,"",Twitter for iPhone,""
ObjectId(5728f30ae6ad0c29540b2cad),RT @Heminator: Rafael Cruz wasn’t buddies with Lee Harvey Oswald. But we do have documentation Trump’s dad was arrested at a Klan rally!,2016-05-03T18:50:50.000Z,"",Twitter for iPhone,""
ObjectId(5728f30ae6ad0c29540b2cae),RT @NancyMcAnally: I am so embarrassed for @GOP &amp; USA. Friends overseas are in shock. I am stunned. We are seeing the worst of America with…,2016-05-03T18:50:50.000Z,"",Twitter Web Client,""
ObjectId(5728f30ae6ad0c29540b2caf),RT @TheOnion: Ted Cruz Dressed For Campaign Rally By Swarm Of Loyal Vermin https://t.co/CavNo1co1j https://t.co/7Xkm3aJhd8,2016-05-03T18:50:50.000Z,"",Twitter for iPhone,""
ObjectId(5728f30ae6ad0c29540b2cb0),"RT @Italians4Trump: Trump Blasts ‘Disgraceful’ ‘Destruction Of America’ Comments By Cruz’s Father 
https://t.co/zC8PrhCMIO",2016-05-03T18:50:50.000Z,"",Twitter Web Client,""
ObjectId(5728f30ae6ad0c29540b2cb1),RT @GovGaryJohnson: The good news: There will be another candidate. #MakeAmericaSaneAgain #libertarian  https://t.co/vJbGweLjYD,2016-05-03T18:50:50.000Z,"",Twitter Web Client,""
ObjectId(5728f30ae6ad0c29540b2cb2),"RT @PJimmy18: what's the line on how quickly the Indiana race will be called for Trump tonight?
Immediately
10 minutes
30 minutes
#MAGA",2016-05-03T18:50:50.000Z,"",Twitter for iPhone,""
ObjectId(5728f30ae6ad0c29540b2cb3),Candidates champion dubious workers https://t.co/v1n46RhGzs,2016-05-03T18:50:50.000Z,"",Twitter for Android,""
ObjectId(5728f30ae6ad0c29540b2cb4),thisfuckingelection.txt https://t.co/sTUeJchLlz,2016-05-03T18:50:50.000Z,"",TweetDeck,""
ObjectId(5728f30ae6ad0c29540b2cb5),@puckett_daniel say 'No!' to Trump intimidation—sign and share! https://t.co/1UmwcYnugS,2016-05-03T18:50:50.000Z,"",Twitter for iPhone,""
ObjectId(5728f30ae6ad0c29540b2cb6),RT @redwhiteandcoup: Appalachia is Now TRUMP Country! #WVPrimary #MakeAmericaGreatAgain @WVforTrump1 @KY4TrumpMAGA @FrankieRusso1  https://…,2016-05-03T18:50:50.000Z,"",Twitter Web Client,""
ObjectId(5728f30ae6ad0c29540b2cb7),"RT @RonNehring: In the name of full disclosure, we are releasing additional photos of Rafael Cruz. https://t.co/kqqEmIVxeR",2016-05-03T18:50:50.000Z,"",Twitter Web Client,""
ObjectId(5728f30ae6ad0c29540b2cb8),RT @mhooshma16: Trump statement on unstable Cruz. https://t.co/FcDI2w2kJB,2016-05-03T18:50:50.000Z,"",Twitter for Android,""
ObjectId(5728f30ae6ad0c29540b2cb9),"Donald Trump won't just be our next president, he'll be our last president.",2016-05-03T18:50:50.000Z,"",Twitter Web Client,""
ObjectId(5728f30ae6ad0c29540b2cba),RT @MariaCorinaYA: Agradecida con los guatireños por invitarme a la misa por el Día de la Cruz de Mayo. Todo mi cariño para ustedes! https:…,2016-05-03T18:50:50.000Z,"",Twitter for Android,""
ObjectId(5728f30ae6ad0c29540b2cbb),RT @DRUDGE_REPORT: APPALACHIA: Former Clinton Stronghold Becomes Trump Country... https://t.co/4UD4yd4Kvs,2016-05-03T18:50:50.000Z,"",Twitter Web Client,""
ObjectId(5728f30ae6ad0c29540b2cbc),"Lmao!
#LyingCruz is becoming more delusional by the minute!
We are witnessing the complete collapse of his career... https://t.co/GM47zNTfrh",2016-05-03T18:50:50.000Z,"",Twitter Web Client,""
ObjectId(5728f30ae6ad0c29540b2cbd),"As a lifetime Repub voter, Never voting for Donald Trump, not softening, whatever the consequences not as egregious as a DT presidency.",2016-05-03T18:50:50.000Z,"",Twitter Web Client,""
ObjectId(5728f30ae6ad0c29540b2cbe),"RT @missnamella: I #sampled a #skin #whitening #lotion today because if #Trump wins, I gotta be the whitest #bitch in #America to even #sur…",2016-05-03T18:50:50.000Z,"",Twitter for iPhone,""
ObjectId(5728f30ae6ad0c29540b2cbf),"RT @hayesy316: @tonyr951 @hboulware @Rene_gadeCowboy ""Hillary zero, Trump a bajillion"" hmm yes 🤔",2016-05-03T18:50:50.000Z,"",Twitter Web Client,""
ObjectId(5728f30ae6ad0c29540b2cc0),Cruz when someone tells you thay don't want you in their house listen .Americans have said we don't want you in our house we want trump !,2016-05-03T18:50:50.000Z,"",Twitter for Android,""
ObjectId(5728f30ae6ad0c29540b2cc1),"RT @R_Love317: Rafael Cruz was Hitler's chauffeur. 

#TrumpConspiracyTheories https://t.co/VEEU7PNKLS",2016-05-03T18:50:50.000Z,"",Twitter for Windows Phone,""
ObjectId(5728f30ae6ad0c29540b2cc2),@Northside_Mike  I always thought Evil and Dopey #DonaldTrump killed President Kennedy in Dallas!  Hang Trump at Fenway Park on live tv!!!,2016-05-03T18:50:50.000Z,"",Twitter for iPhone,""
ObjectId(5728f30ae6ad0c29540b2cc3),"RT @GottaLaff: Speaking w A Mitchell, Hill deflects  ques on content of Goldman Sachs speeches, laughed, asked for Trump's. Dems don't care…",2016-05-03T18:50:50.000Z,"",Twitter for iPhone,""
ObjectId(5728f30ae6ad0c29540b2cc4),RT @MomentMae: Lyin'Ted dishonest to We the People &amp; We the People of Colorado! That was NO WIN Lyin'Ted! Disgrace 2 the People! https://t.…,2016-05-03T18:50:51.000Z,"",Twitter for iPhone,""
ObjectId(5728f30ae6ad0c29540b2cc5),RT @MADE__USA: Congratulations President Trump #MakeAmericaGreatAgain Thank You Trump Supporters. https://t.co/cIOF4MzxvK,2016-05-03T18:50:51.000Z,"",Twitter Web Client,""
ObjectId(5728f30ae6ad0c29540b2cc6),"RT @HouseCracka: Did you know Donald Trump saved the Veterans Parade in NYC in 1995? 

https://t.co/g1OfYvwJpq

 https://t.co/3QUXjj8Uac",2016-05-03T18:50:51.000Z,"",Twitter for iPhone,""
ObjectId(5728f30ae6ad0c29540b2cc7),"I hope today is the end and the ""fat lady""sings. In both partys. Hillary is a DINO and Donald is not even a politician.
Vote Trump.",2016-05-03T18:50:51.000Z,"{""type"":""Point"",""coordinates"":[-119.8031957,39.5008719]}",Twitter for Android,"{""type"":""Point"",""coordinates"":[39.5008719,-119.8031957]}"
ObjectId(5728f30ae6ad0c29540b2cc8),"RT @LynnePatton: I hope the #Trump family is as proud of this video, as I was to make it. Thank you @DefendingtheUSA @realDonaldTrump https…",2016-05-03T18:50:51.000Z,"",Twitter for iPad,""
ObjectId(5728f30ae6ad0c29540b2cc9),"RT @NateSilver538: You know how you've heard again and again that Trump's supporters are ""working class""? That's mostly BS. https://t.co/eh…",2016-05-03T18:50:51.000Z,"",Twitter Web Client,""
ObjectId(5728f30ae6ad0c29540b2cca),"They can get voted off the island NOW or they can get voted off the island LATER.

A. TIME. FOR. CHOOSING. https://t.co/t56jbIQjNv",2016-05-03T18:50:50.000Z,"",Twitter Web Client,""
ObjectId(5728f30ae6ad0c29540b2ccb),"TYPICAL GOPER RESEARCH.  NOT SCIENTISTS
 https://t.co/yVy4jgtTWM",2016-05-03T18:50:50.000Z,"",Twitter for iPad,""
ObjectId(5728f30ae6ad0c29540b2ccc),"RT @Robeno: FACT CHECK: Trump was ""asked"" about enquirer lee harvey oswald story.

FALSE - Trump brought it up unprovoked

https://t.co/4DA…",2016-05-03T18:50:51.000Z,"",Twitter for iPad,""
ObjectId(5728f30ae6ad0c29540b2ccd),RT @lexi4prez: me watching all the trump supporters  celebrate cinco de mayo https://t.co/qJxJkJFLAs,2016-05-03T18:50:51.000Z,"",Twitter for iPhone,""
ObjectId(5728f30be6ad0c29540b2cce),"@PolitiFact PANTS ON FIRE!!! Everybody take a drink!! The only person who lies more than Ted Cruz is Donald Trump, fact check that...",2016-05-03T18:50:51.000Z,"",Twitter for Android,""
ObjectId(5728f30be6ad0c29540b2ccf),"""Losing ground, Republican Cruz slams Trump as 'pathological liar' "" - https://t.co/tU5IWWT0AI",2016-05-03T18:50:51.000Z,"",Twitter for Android,""
ObjectId(5728f30be6ad0c29540b2cd0),"RT @WoainiMar: @_TripleW VIVIR en la colonia Loma DE LA CRUZ que hay contingencia doble y  no circulo, y queCELEBREN con un chingo de cuete…",2016-05-03T18:50:51.000Z,"",Twitter for Android,""
ObjectId(5728f30be6ad0c29540b2cd1),RT @politico: Argentine TV station uses Trump to promote soccer match https://t.co/fftwo2zeis | Getty https://t.co/71otYlJBgS,2016-05-03T18:50:51.000Z,"",Twitter Web Client,""
ObjectId(5728f30be6ad0c29540b2cd2),"RT @_HankRearden: Count em. Haters will still say 37%, on national television without shame, bc that's who they are.  https://t.co/TZy6LGkN…",2016-05-03T18:50:51.000Z,"",Twitter for Android,""
ObjectId(5728f30be6ad0c29540b2cd3),RT @AgustiBordas: Quina angúnia: Trump leads Clinton by 2 points in Rasmussen poll https://t.co/TDWIFzw98X,2016-05-03T18:50:51.000Z,"",Twitter for iPad,""
ObjectId(5728f30be6ad0c29540b2cd4),"RT @parteagirl: Ted, instead of arguing with voters, sit down and DO THE MATH!
#EliminaTED #IndianaPrimary #VoteTrump  https://t.co/0iY6PBu…",2016-05-03T18:50:51.000Z,"",Twitter for iPhone,""
ObjectId(5728f30be6ad0c29540b2cd5),@cnnbrk the world is mocking the USA a country who is usually proud of their president not a man like trump,2016-05-03T18:50:51.000Z,"",Twitter for iPhone,""
ObjectId(5728f30be6ad0c29540b2cd6),RT @Earnest_One: Made in China to Make America White Again.  Really?  Aren't we better than this?  #LittleDonny https://t.co/wQFXpbO46S,2016-05-03T18:50:51.000Z,"",Twitter for Android,""
ObjectId(5728f30be6ad0c29540b2cd7),@rendale @tylereischer @IngrahamAngle @realDonaldTrump @seanhannity @MonicaCrowley fuck you bitch cruz is DEAD,2016-05-03T18:50:51.000Z,"",Twitter for iPad,""
ObjectId(5728f30be6ad0c29540b2cd8),"@tedcruz @FoxNews Not sure Cruz Sr had anything to do with JFK assassination, but he was associated with LH Oswald",2016-05-03T18:50:51.000Z,"",Twitter for iPhone,""
ObjectId(5728f30be6ad0c29540b2cd9),RT @TheLastRefuge2: Senator Ted Cruz is acting like a psychotic ex who will not let you break up with them. https://t.co/cx4lmeDZiH,2016-05-03T18:50:52.000Z,"",Twitter Web Client,""
ObjectId(5728f30be6ad0c29540b2cda),RT @callmeaprince: #trumpconspiracytheories Is this the island where Rafael Cruz hid flight 370? https://t.co/jvojKJMIvb,2016-05-03T18:50:52.000Z,"",Twitter for iPad,""
ObjectId(5728f30be6ad0c29540b2cdb),@WhiskeyGinger25 https://t.co/qSfeRfQuXS So...clearly Ted Cruz's father is linked to the JFK assassination,2016-05-03T18:50:52.000Z,"",Twitter Web Client,""
ObjectId(5728f30be6ad0c29540b2cdc),"Cruz shocker: ‘Dad killed JFK, he’s secretly Elvis, Jimmy Hoffa’s buried in his backyard’ https://t.co/FkrQNKxFyP https://t.co/XDRhHk2kJN",2016-05-03T18:50:51.000Z,"",TweetDeck,""
ObjectId(5728f30be6ad0c29540b2cdd),RT @CNN: Donald Trump is going for the knockout blow against Ted Cruz in Indiana https://t.co/RVxF24zUaq https://t.co/s9ilp9qKXn,2016-05-03T18:50:52.000Z,"",Twitter for iPhone,""
ObjectId(5728f30be6ad0c29540b2cde),@ATLBIGDAVE @erush710 @RaiderPhilnUtah https://t.co/bP86nWth3K typical rednecks. Funny as hell,2016-05-03T18:50:52.000Z,"",Twitter for iPhone,""
ObjectId(5728f30be6ad0c29540b2cdf),@BartBuzz Vote TRUMP.,2016-05-03T18:50:52.000Z,"",Twitter Web Client,""
ObjectId(5728f30be6ad0c29540b2ce0),Trump favorite news to quote is the National Enquirer? Come on Indiana!!!! #CruzCrew #Sleazydonald,2016-05-03T18:50:52.000Z,"",Twitter for iPad,""
ObjectId(5728f30be6ad0c29540b2ce1),RT @LOLGOP: The savvy turn to the general election begins. https://t.co/H4oGBEp34B,2016-05-03T18:50:52.000Z,"",Twitter for iPhone,""
ObjectId(5728f30be6ad0c29540b2ce2),"RT @PennyHicks13: #Indiana 5/3 VOTE
#Trump
Jobs
Trade
Veterans
#2A 
#AmericaFirst
#NoRefugees🆘
#BuildTheWall🆘
https://t.co/auDOLQe63w
 http…",2016-05-03T18:50:52.000Z,"",RoundTeam,""
ObjectId(5728f30ce6ad0c29540b2ce3),"RT @Conservative_VW: ‼️Take No Chances Indiana‼️

Take 3 friends to Vote with you‼️

🇺🇸VOTE FOR TRUMP Today‼️🇺🇸 https://t.co/dXwJ7IjuYp",2016-05-03T18:50:52.000Z,"",Twitter Web Client,""
ObjectId(5728f30ce6ad0c29540b2ce4),LYIN' TED LIES SAYING TRUMP LOVES OBAMACARE. TRUMP'S POSITION HAS BEEN POSTED ON HIS OFFICIAL WEBSITE FOR MONTHS: https://t.co/y7EVinNx2i,2016-05-03T18:50:52.000Z,"",Twitter Web Client,""
ObjectId(5728f30ce6ad0c29540b2ce5),"♥- #tuu i #yoo  -♥ Cruz, Trump Exchange Insults as Indiana Votes: Assailing each other with no letup, Republi... https://t.co/cxW7u9n64s",2016-05-03T18:50:52.000Z,"",twitterfeed,""
ObjectId(5728f30ce6ad0c29540b2ce6),"@Thomas1774Paine By the time Trump finishes breaking Hillary, she'll have a saddle on her back and he'll be riding her to the swearing in.",2016-05-03T18:50:52.000Z,"",Twitter Web Client,""
ObjectId(5728f30ce6ad0c29540b2ce7),"RT @Jackstar009: Yes, depending on the Enquirer for ""news"" is nuts. But it's legit crazy if #Trump still believes Lee Harvey Oswald killed…",2016-05-03T18:50:52.000Z,"",Twitter Web Client,""
ObjectId(5728f30ce6ad0c29540b2ce8),"RT @Tea4Freedom: Lyin' Ted threatens to move back to Canada if Trump wins tonight!

#MakeAmericaGreatAgain",2016-05-03T18:50:52.000Z,"",Twitter for Android,""
ObjectId(5728f30ce6ad0c29540b2ce9),RT @restore_US_now: Rick Tyler...🇺🇸TRUMP🇺🇸 isn't responsible for Pictures Oswald &amp; Cruz. @tedcruz Don't criticize The Messenger...but tell…,2016-05-03T18:50:52.000Z,"",Twitter for Android,""
ObjectId(5728f30ce6ad0c29540b2cea),RT @NoChillLeena: that breaks my heart 😔 https://t.co/YSbzJ2H5u1,2016-05-03T18:50:53.000Z,"",Twitter Web Client,""
ObjectId(5728f30ce6ad0c29540b2ceb),"If #TedCruz wants to beat trump his slogan should just be ""here come dat boi""!",2016-05-03T18:50:53.000Z,"",Twitter for iPhone,""
ObjectId(5728f30ce6ad0c29540b2cec),See how #TRUMP is Making America Great Again...Already! https://t.co/epDZm0XgFc,2016-05-03T18:50:52.000Z,"",Twitter Web Client,""
ObjectId(5728f30ce6ad0c29540b2ced),RT @GayPatriot: THIS X 1000 https://t.co/nMdDHZSpsP,2016-05-03T18:50:53.000Z,"",Twitter Web Client,""
ObjectId(5728f30ce6ad0c29540b2cee),The Mythology Of Trump’s 'Working Class' Support https://t.co/8OVZEOKwf6,2016-05-03T18:50:53.000Z,"",Twitter Web Client,""
ObjectId(5728f30ce6ad0c29540b2cef),"RT @JammieWF: With tiny hands and an odd orange hue.

Cruz: Trump is an 'utterly amoral' bully, narcissist, pathological liar https://t.co/…",2016-05-03T18:50:53.000Z,"",Twitter for Android,""
ObjectId(5728f30ce6ad0c29540b2cf0),"#TalDíaComoHoy se conmemora la Cruz de Mayo, símbolo de nuestra venezolanidad https://t.co/NKzYqksOJp",2016-05-03T18:50:53.000Z,"",Twitter for Windows Phone,""
ObjectId(5728f30ce6ad0c29540b2cf1),RT @MariaCorinaYA: Agradecida con los guatireños por invitarme a la misa por el Día de la Cruz de Mayo. Todo mi cariño para ustedes! https:…,2016-05-03T18:50:53.000Z,"",Twitter Web Client,""
ObjectId(5728f30ce6ad0c29540b2cf2),RT @cnni: Donald Trump is going for the knockout blow against Ted Cruz in Indiana https://t.co/oEUU7Xl6XP https://t.co/0MXhcczHeq,2016-05-03T18:50:53.000Z,"",Twitter for Android,""
ObjectId(5728f30ce6ad0c29540b2cf3),"RT @MotherJones: If you think Cruz is extreme, wait till you meet the conservative activists who endorse him. https://t.co/ECg1b7JWr3 https…",2016-05-03T18:50:53.000Z,"",Twitter for iPhone,""
ObjectId(5728f30ce6ad0c29540b2cf4),Salter goes with Clinton over Trump! @cspanwj,2016-05-03T18:50:53.000Z,"",Twitter for Android,""
ObjectId(5728f30ce6ad0c29540b2cf5),RT @phil200269: Trump reignited America's passion while Cruz ignited his own campaign and then threw gasoline on it with more bad decision-…,2016-05-03T18:50:53.000Z,"",Twitter for Android,""
ObjectId(5728f30de6ad0c29540b2cf6),They lie so much. They will get a long good with whoever wins the Presidential election HIllary or Trump big liars https://t.co/4zMFY5AV5m,2016-05-03T18:50:53.000Z,"",Twitter Web Client,""
ObjectId(5728f30de6ad0c29540b2cf7),"RT @NateSilver538: You know how you've heard again and again that Trump's supporters are ""working class""? That's mostly BS. https://t.co/eh…",2016-05-03T18:50:53.000Z,"",Mobile Web (M5),""
ObjectId(5728f30de6ad0c29540b2cf8),@realDonaldTrump my friend was kicked out of voting area in Indiana for wearing a trump shirt. Beat these liberal sissies!,2016-05-03T18:50:53.000Z,"",Twitter for iPhone,""
ObjectId(5728f30de6ad0c29540b2cf9),"RT @NateSilver538: You know how you've heard again and again that Trump's supporters are ""working class""? That's mostly BS. https://t.co/eh…",2016-05-03T18:50:53.000Z,"",Twitter for Android,""
ObjectId(5728f30de6ad0c29540b2cfa),"It's Not Over, Yet https://t.co/D0XLu7lzKW via @afbranco",2016-05-03T18:50:53.000Z,"",Twitter Web Client,""
ObjectId(5728f30de6ad0c29540b2cfb),"@realDonaldTrump #INPrimary Can't believe Lyin'Ted Cruz just unloaded on Donald Trump, anything for a vote pathetic! https://t.co/45yfsqwFmL",2016-05-03T18:50:54.000Z,"",Twitter Web Client,""
ObjectId(5728f30de6ad0c29540b2cfc),"RT @JohnDingell: I'd compare the Trump-Cruz nomination battle to two children fighting over a broken toy, but that would be incredibly offe…",2016-05-03T18:50:54.000Z,"",Twitter for iPhone,""
ObjectId(5728f30de6ad0c29540b2cfd),"RT @Reyezist: If Donald Trump does actually replace Barack Obama, then orange really is the new black",2016-05-03T18:50:54.000Z,"",Twitter for Android,""
ObjectId(5728f30de6ad0c29540b2cfe),"Actually, #Trump Is the #Amnesty Candidate. Has Anyone Read His Entire Plan? https://t.co/01PT1liRuO #OrderedLiberty via @pjmedia_com",2016-05-03T18:50:54.000Z,"",Twitter Web Client,""
ObjectId(5728f30de6ad0c29540b2cff),Good one Mr.Bill. :-) https://t.co/MSSQjkLE3A,2016-05-03T18:50:54.000Z,"",Twitter Web Client,""
ObjectId(5728f30de6ad0c29540b2d00),Ted Cruz's dad at James Dean's crash site.  #TrumpConspiracyTheories https://t.co/SHFlYbhb61,2016-05-03T18:50:53.000Z,"",Twitter for iPhone,""
ObjectId(5728f30de6ad0c29540b2d01),"RT @AP: Donald Trump repeats unsubstantiated claims that Ted Cruz's dad has links to JFK's assassin, Lee Harvey Oswald. https://t.co/5c87fT…",2016-05-03T18:50:54.000Z,"",RoundTeam,""
ObjectId(5728f30de6ad0c29540b2d02),Trump links Ted Cruz's father to JFK's assassin; Cruz calls Trump a 'pathological liar' https://t.co/O07Wcf3Hcy https://t.co/zpw0w1olDL,2016-05-03T18:50:54.000Z,"",TweetDeck,""
ObjectId(5728f30de6ad0c29540b2d03),Trump links Ted Cruz's father to JFK's assassin; Cruz calls Trump a 'pathological liar' https://t.co/1sLEuRJfyX https://t.co/yI0MGGQnex,2016-05-03T18:50:54.000Z,"",TweetDeck,""
ObjectId(5728f30de6ad0c29540b2d04),RT @LouiseMensch: Artist of Trump Nude Painting Says She Was Beaten by One of His Supporters https://t.co/O4KmhnBwRG via @heatstreet,2016-05-03T18:50:54.000Z,"",Twitter Web Client,""
ObjectId(5728f30de6ad0c29540b2d05),"RT @SteveDeaceShow: Trump doesn't believe any of this. He just knows there are plenty of low-information voters that do. 

Classic con. htt…",2016-05-03T18:50:54.000Z,"",Twitter for iPad,""
ObjectId(5728f30de6ad0c29540b2d06),"RT @MercysFight: Indiana Primary #INPrimary #CruzCrew #CruzCarly2016 #NeverTrump ,,,,
https://t.co/xJg1InBs7Z",2016-05-03T18:50:54.000Z,"",Twitter Web Client,""
